conversation_id,turn_index,condition_original,persona_family_original,round,challenge
418,4,Persona,Divergent,1,Library
418,5,Persona,Divergent,1,Library
418,6,Persona,Divergent,1,Library
418,7,Persona,Divergent,1,Library
418,8,Persona,Divergent,1,Library
418,9,Persona,Divergent,1,Library
419,0,GPT,GPT,2,Bicycle
419,1,GPT,GPT,2,Bicycle
419,2,GPT,GPT,2,Bicycle
419,3,GPT,GPT,2,Bicycle
419,4,GPT,GPT,2,Bicycle
419,5,GPT,GPT,2,Bicycle
419,6,GPT,GPT,2,Bicycle
419,7,GPT,GPT,2,Bicycle
419,8,GPT,GPT,2,Bicycle
419,9,GPT,GPT,2,Bicycle
420,0,GPT,GPT,2,Bicycle
420,1,GPT,GPT,2,Bicycle
420,2,GPT,GPT,2,Bicycle
420,3,GPT,GPT,2,Bicycle
420,4,GPT,GPT,2,Bicycle
420,5,GPT,GPT,2,Bicycle
420,6,GPT,GPT,2,Bicycle
420,7,GPT,GPT,2,Bicycle
420,8,GPT,GPT,2,Bicycle
420,9,GPT,GPT,2,Bicycle
420,10,GPT,GPT,2,Bicycle
420,11,GPT,GPT,2,Bicycle
420,12,GPT,GPT,2,Bicycle
420,13,GPT,GPT,2,Bicycle
420,14,GPT,GPT,2,Bicycle
420,15,GPT,GPT,2,Bicycle
420,16,GPT,GPT,2,Bicycle
420,17,GPT,GPT,2,Bicycle
420,18,GPT,GPT,2,Bicycle
420,19,GPT,GPT,2,Bicycle
420,20,GPT,GPT,2,Bicycle
420,21,GPT,GPT,2,Bicycle
420,22,GPT,GPT,2,Bicycle
420,23,GPT,GPT,2,Bicycle
423,0,GPT,GPT,2,Bicycle
423,1,GPT,GPT,2,Bicycle
423,2,GPT,GPT,2,Bicycle
423,3,GPT,GPT,2,Bicycle
423,4,GPT,GPT,2,Bicycle
423,5,GPT,GPT,2,Bicycle
423,6,GPT,GPT,2,Bicycle
423,7,GPT,GPT,2,Bicycle
423,8,GPT,GPT,2,Bicycle
423,9,GPT,GPT,2,Bicycle
423,10,GPT,GPT,2,Bicycle
423,11,GPT,GPT,2,Bicycle
423,12,GPT,GPT,2,Bicycle
423,13,GPT,GPT,2,Bicycle
425,0,GPT,GPT,2,Bicycle
425,1,GPT,GPT,2,Bicycle
425,2,GPT,GPT,2,Bicycle
425,3,GPT,GPT,2,Bicycle
425,4,GPT,GPT,2,Bicycle
425,5,GPT,GPT,2,Bicycle
425,6,GPT,GPT,2,Bicycle
425,7,GPT,GPT,2,Bicycle
425,8,GPT,GPT,2,Bicycle
425,9,GPT,GPT,2,Bicycle
425,10,GPT,GPT,2,Bicycle
425,11,GPT,GPT,2,Bicycle
425,12,GPT,GPT,2,Bicycle
425,13,GPT,GPT,2,Bicycle
426,0,GPT,GPT,2,Bicycle
426,1,GPT,GPT,2,Bicycle
426,2,GPT,GPT,2,Bicycle
426,3,GPT,GPT,2,Bicycle
426,4,GPT,GPT,2,Bicycle
426,5,GPT,GPT,2,Bicycle
426,6,GPT,GPT,2,Bicycle
426,7,GPT,GPT,2,Bicycle
426,8,GPT,GPT,2,Bicycle
426,9,GPT,GPT,2,Bicycle
426,10,GPT,GPT,2,Bicycle
426,11,GPT,GPT,2,Bicycle
426,12,GPT,GPT,2,Bicycle
426,13,GPT,GPT,2,Bicycle
428,0,GPT,GPT,2,Bicycle
428,1,GPT,GPT,2,Bicycle
428,2,GPT,GPT,2,Bicycle
428,3,GPT,GPT,2,Bicycle
428,4,GPT,GPT,2,Bicycle
428,5,GPT,GPT,2,Bicycle
428,6,GPT,GPT,2,Bicycle
428,7,GPT,GPT,2,Bicycle
428,8,GPT,GPT,2,Bicycle
428,9,GPT,GPT,2,Bicycle
428,10,GPT,GPT,2,Bicycle
428,11,GPT,GPT,2,Bicycle
428,12,GPT,GPT,2,Bicycle
428,13,GPT,GPT,2,Bicycle
429,0,GPT,GPT,1,Library
429,1,GPT,GPT,1,Library
429,2,GPT,GPT,1,Library
429,3,GPT,GPT,1,Library
429,4,GPT,GPT,1,Library
429,5,GPT,GPT,1,Library
429,6,GPT,GPT,1,Library
429,7,GPT,GPT,1,Library
429,8,GPT,GPT,1,Library
429,9,GPT,GPT,1,Library
429,10,GPT,GPT,1,Library
429,11,GPT,GPT,1,Library
429,12,GPT,GPT,1,Library
429,13,GPT,GPT,1,Library
429,14,GPT,GPT,1,Library
429,15,GPT,GPT,1,Library
429,16,GPT,GPT,1,Library
429,17,GPT,GPT,1,Library
429,18,GPT,GPT,1,Library
429,19,GPT,GPT,1,Library
431,0,GPT,GPT,1,Library
431,1,GPT,GPT,1,Library
431,2,GPT,GPT,1,Library
431,3,GPT,GPT,1,Library
431,4,GPT,GPT,1,Library
431,5,GPT,GPT,1,Library
431,6,GPT,GPT,1,Library
431,7,GPT,GPT,1,Library
431,8,GPT,GPT,1,Library
431,9,GPT,GPT,1,Library
431,10,GPT,GPT,1,Library
431,11,GPT,GPT,1,Library
431,12,GPT,GPT,1,Library
431,13,GPT,GPT,1,Library
431,14,GPT,GPT,1,Library
431,15,GPT,GPT,1,Library
431,16,GPT,GPT,1,Library
431,17,GPT,GPT,1,Library
431,18,GPT,GPT,1,Library
431,19,GPT,GPT,1,Library
431,20,GPT,GPT,1,Library
431,21,GPT,GPT,1,Library
431,22,GPT,GPT,1,Library
431,23,GPT,GPT,1,Library
431,24,GPT,GPT,1,Library
431,25,GPT,GPT,1,Library
431,26,GPT,GPT,1,Library
431,27,GPT,GPT,1,Library
431,28,GPT,GPT,1,Library
431,29,GPT,GPT,1,Library
431,30,GPT,GPT,1,Library
431,31,GPT,GPT,1,Library
431,32,GPT,GPT,1,Library
431,33,GPT,GPT,1,Library
432,0,GPT,GPT,1,Library
432,1,GPT,GPT,1,Library
432,2,GPT,GPT,1,Library
432,3,GPT,GPT,1,Library
432,4,GPT,GPT,1,Library
432,5,GPT,GPT,1,Library
432,6,GPT,GPT,1,Library
432,7,GPT,GPT,1,Library
432,8,GPT,GPT,1,Library
432,9,GPT,GPT,1,Library
432,10,GPT,GPT,1,Library
432,11,GPT,GPT,1,Library
432,12,GPT,GPT,1,Library
432,13,GPT,GPT,1,Library
432,14,GPT,GPT,1,Library
432,15,GPT,GPT,1,Library
433,0,GPT,GPT,1,Library
433,1,GPT,GPT,1,Library
433,2,GPT,GPT,1,Library
433,3,GPT,GPT,1,Library
433,4,GPT,GPT,1,Library
433,5,GPT,GPT,1,Library
433,6,GPT,GPT,1,Library
433,7,GPT,GPT,1,Library
433,8,GPT,GPT,1,Library
433,9,GPT,GPT,1,Library
433,10,GPT,GPT,1,Library
433,11,GPT,GPT,1,Library
433,12,GPT,GPT,1,Library
433,13,GPT,GPT,1,Library
433,14,GPT,GPT,1,Library
433,15,GPT,GPT,1,Library
433,16,GPT,GPT,1,Library
433,17,GPT,GPT,1,Library
433,18,GPT,GPT,1,Library
433,19,GPT,GPT,1,Library
434,0,GPT,GPT,1,Library
434,1,GPT,GPT,1,Library
434,2,GPT,GPT,1,Library
434,3,GPT,GPT,1,Library
434,4,GPT,GPT,1,Library
434,5,GPT,GPT,1,Library
434,6,GPT,GPT,1,Library
434,7,GPT,GPT,1,Library
434,8,GPT,GPT,1,Library
434,9,GPT,GPT,1,Library
434,10,GPT,GPT,1,Library
434,11,GPT,GPT,1,Library
434,12,GPT,GPT,1,Library
434,13,GPT,GPT,1,Library
434,14,GPT,GPT,1,Library
434,15,GPT,GPT,1,Library
434,16,GPT,GPT,1,Library
434,17,GPT,GPT,1,Library
436,0,GPT,GPT,1,Library
436,1,GPT,GPT,1,Library
436,2,GPT,GPT,1,Library
436,3,GPT,GPT,1,Library
436,4,GPT,GPT,1,Library
436,5,GPT,GPT,1,Library
436,6,GPT,GPT,1,Library
436,7,GPT,GPT,1,Library
436,8,GPT,GPT,1,Library
436,9,GPT,GPT,1,Library
436,10,GPT,GPT,1,Library
436,11,GPT,GPT,1,Library
437,0,GPT,GPT,1,Library
437,1,GPT,GPT,1,Library
437,2,GPT,GPT,1,Library
437,3,GPT,GPT,1,Library
437,4,GPT,GPT,1,Library
437,5,GPT,GPT,1,Library
439,0,Persona,Divergent,2,Bicycle
439,1,Persona,Divergent,2,Bicycle
439,2,Persona,Divergent,2,Bicycle
439,3,Persona,Divergent,2,Bicycle
439,4,Persona,Divergent,2,Bicycle
439,5,Persona,Divergent,2,Bicycle
439,6,Persona,Divergent,2,Bicycle
439,7,Persona,Divergent,2,Bicycle
439,8,Persona,Divergent,2,Bicycle
439,9,Persona,Divergent,2,Bicycle
439,10,Persona,Divergent,2,Bicycle
439,11,Persona,Divergent,2,Bicycle
439,12,Persona,Divergent,2,Bicycle
439,13,Persona,Divergent,2,Bicycle
439,14,Persona,Divergent,2,Bicycle
439,15,Persona,Divergent,2,Bicycle
439,16,Persona,Divergent,2,Bicycle
439,17,Persona,Divergent,2,Bicycle
439,18,Persona,Divergent,2,Bicycle
439,19,Persona,Divergent,2,Bicycle
439,20,Persona,Divergent,2,Bicycle
439,21,Persona,Divergent,2,Bicycle
439,22,Persona,Divergent,2,Bicycle
439,23,Persona,Divergent,2,Bicycle
439,24,Persona,Divergent,2,Bicycle
439,25,Persona,Divergent,2,Bicycle
440,0,Persona,Divergent,2,Bicycle
440,1,Persona,Divergent,2,Bicycle
440,2,Persona,Divergent,2,Bicycle
440,3,Persona,Divergent,2,Bicycle
440,4,Persona,Divergent,2,Bicycle
440,5,Persona,Divergent,2,Bicycle
440,6,Persona,Divergent,2,Bicycle
440,7,Persona,Divergent,2,Bicycle
440,8,Persona,Divergent,2,Bicycle
440,9,Persona,Divergent,2,Bicycle
440,10,Persona,Divergent,2,Bicycle
440,11,Persona,Divergent,2,Bicycle
440,12,Persona,Divergent,2,Bicycle
440,13,Persona,Divergent,2,Bicycle
441,0,Persona,Divergent,2,Bicycle
441,1,Persona,Divergent,2,Bicycle
441,2,Persona,Divergent,2,Bicycle
441,3,Persona,Divergent,2,Bicycle
441,4,Persona,Divergent,2,Bicycle
441,5,Persona,Divergent,2,Bicycle
441,6,Persona,Divergent,2,Bicycle
441,7,Persona,Divergent,2,Bicycle
441,8,Persona,Divergent,2,Bicycle
441,9,Persona,Divergent,2,Bicycle
441,10,Persona,Divergent,2,Bicycle
441,11,Persona,Divergent,2,Bicycle
441,12,Persona,Divergent,2,Bicycle
441,13,Persona,Divergent,2,Bicycle
441,14,Persona,Divergent,2,Bicycle
441,15,Persona,Divergent,2,Bicycle
441,16,Persona,Divergent,2,Bicycle
441,17,Persona,Divergent,2,Bicycle
442,0,Persona,Divergent,2,Bicycle
442,1,Persona,Divergent,2,Bicycle
442,2,Persona,Divergent,2,Bicycle
442,3,Persona,Divergent,2,Bicycle
442,4,Persona,Divergent,2,Bicycle
442,5,Persona,Divergent,2,Bicycle
442,6,Persona,Divergent,2,Bicycle
442,7,Persona,Divergent,2,Bicycle
442,8,Persona,Divergent,2,Bicycle
442,9,Persona,Divergent,2,Bicycle
442,10,Persona,Divergent,2,Bicycle
442,11,Persona,Divergent,2,Bicycle
442,12,Persona,Divergent,2,Bicycle
442,13,Persona,Divergent,2,Bicycle
443,0,Persona,Divergent,2,Bicycle
443,1,Persona,Divergent,2,Bicycle
443,2,Persona,Divergent,2,Bicycle
443,3,Persona,Divergent,2,Bicycle
443,4,Persona,Divergent,2,Bicycle
443,5,Persona,Divergent,2,Bicycle
443,6,Persona,Divergent,2,Bicycle
443,7,Persona,Divergent,2,Bicycle
443,8,Persona,Divergent,2,Bicycle
443,9,Persona,Divergent,2,Bicycle
443,10,Persona,Divergent,2,Bicycle
443,11,Persona,Divergent,2,Bicycle
443,12,Persona,Divergent,2,Bicycle
443,13,Persona,Divergent,2,Bicycle
443,14,Persona,Divergent,2,Bicycle
443,15,Persona,Divergent,2,Bicycle
443,16,Persona,Divergent,2,Bicycle
443,17,Persona,Divergent,2,Bicycle
444,0,Persona,Divergent,2,Bicycle
444,1,Persona,Divergent,2,Bicycle
444,2,Persona,Divergent,2,Bicycle
444,3,Persona,Divergent,2,Bicycle
444,4,Persona,Divergent,2,Bicycle
444,5,Persona,Divergent,2,Bicycle
444,6,Persona,Divergent,2,Bicycle
444,7,Persona,Divergent,2,Bicycle
444,8,Persona,Divergent,2,Bicycle
444,9,Persona,Divergent,2,Bicycle
444,10,Persona,Divergent,2,Bicycle
444,11,Persona,Divergent,2,Bicycle
445,0,Persona,Divergent,2,Bicycle
445,1,Persona,Divergent,2,Bicycle
445,2,Persona,Divergent,2,Bicycle
445,3,Persona,Divergent,2,Bicycle
445,4,Persona,Divergent,2,Bicycle
445,5,Persona,Divergent,2,Bicycle
445,6,Persona,Divergent,2,Bicycle
445,7,Persona,Divergent,2,Bicycle
445,8,Persona,Divergent,2,Bicycle
445,9,Persona,Divergent,2,Bicycle
466,0,Persona,Convergent,1,Bicycle
466,1,Persona,Convergent,1,Bicycle
466,2,Persona,Convergent,1,Bicycle
466,3,Persona,Convergent,1,Bicycle
466,4,Persona,Convergent,1,Bicycle
466,5,Persona,Convergent,1,Bicycle
466,6,Persona,Convergent,1,Bicycle
466,7,Persona,Convergent,1,Bicycle
466,8,Persona,Convergent,1,Bicycle
466,9,Persona,Convergent,1,Bicycle
466,10,Persona,Convergent,1,Bicycle
466,11,Persona,Convergent,1,Bicycle
466,12,Persona,Convergent,1,Bicycle
466,13,Persona,Convergent,1,Bicycle
467,0,Persona,Convergent,1,Bicycle
467,1,Persona,Convergent,1,Bicycle
467,2,Persona,Convergent,1,Bicycle
467,3,Persona,Convergent,1,Bicycle
467,4,Persona,Convergent,1,Bicycle
467,5,Persona,Convergent,1,Bicycle
467,6,Persona,Convergent,1,Bicycle
467,7,Persona,Convergent,1,Bicycle
467,8,Persona,Convergent,1,Bicycle
467,9,Persona,Convergent,1,Bicycle
467,10,Persona,Convergent,1,Bicycle
467,11,Persona,Convergent,1,Bicycle
467,12,Persona,Convergent,1,Bicycle
467,13,Persona,Convergent,1,Bicycle
467,14,Persona,Convergent,1,Bicycle
467,15,Persona,Convergent,1,Bicycle
467,16,Persona,Convergent,1,Bicycle
467,17,Persona,Convergent,1,Bicycle
468,0,Persona,Convergent,1,Bicycle
468,1,Persona,Convergent,1,Bicycle
468,2,Persona,Convergent,1,Bicycle
468,3,Persona,Convergent,1,Bicycle
468,4,Persona,Convergent,1,Bicycle
468,5,Persona,Convergent,1,Bicycle
468,6,Persona,Convergent,1,Bicycle
468,7,Persona,Convergent,1,Bicycle
468,8,Persona,Convergent,1,Bicycle
468,9,Persona,Convergent,1,Bicycle
468,10,Persona,Convergent,1,Bicycle
468,11,Persona,Convergent,1,Bicycle
468,12,Persona,Convergent,1,Bicycle
468,13,Persona,Convergent,1,Bicycle
468,14,Persona,Convergent,1,Bicycle
468,15,Persona,Convergent,1,Bicycle
469,0,Persona,Convergent,1,Bicycle
469,1,Persona,Convergent,1,Bicycle
469,2,Persona,Convergent,1,Bicycle
469,3,Persona,Convergent,1,Bicycle
469,4,Persona,Convergent,1,Bicycle
469,5,Persona,Convergent,1,Bicycle
469,6,Persona,Convergent,1,Bicycle
469,7,Persona,Convergent,1,Bicycle
469,8,Persona,Convergent,1,Bicycle
469,9,Persona,Convergent,1,Bicycle
469,10,Persona,Convergent,1,Bicycle
469,11,Persona,Convergent,1,Bicycle
469,12,Persona,Convergent,1,Bicycle
469,13,Persona,Convergent,1,Bicycle
470,0,GPT,GPT,2,Library
470,1,GPT,GPT,2,Library
470,2,GPT,GPT,2,Library
470,3,GPT,GPT,2,Library
470,4,GPT,GPT,2,Library
470,5,GPT,GPT,2,Library
470,6,GPT,GPT,2,Library
470,7,GPT,GPT,2,Library
470,8,GPT,GPT,2,Library
470,9,GPT,GPT,2,Library
470,10,GPT,GPT,2,Library
470,11,GPT,GPT,2,Library
470,12,GPT,GPT,2,Library
470,13,GPT,GPT,2,Library
470,14,GPT,GPT,2,Library
470,15,GPT,GPT,2,Library
470,16,GPT,GPT,2,Library
470,17,GPT,GPT,2,Library
471,0,GPT,GPT,2,Library
471,1,GPT,GPT,2,Library
471,2,GPT,GPT,2,Library
471,3,GPT,GPT,2,Library
471,4,GPT,GPT,2,Library
471,5,GPT,GPT,2,Library
471,6,GPT,GPT,2,Library
471,7,GPT,GPT,2,Library
471,8,GPT,GPT,2,Library
471,9,GPT,GPT,2,Library
471,10,GPT,GPT,2,Library
471,11,GPT,GPT,2,Library
472,0,GPT,GPT,2,Library
472,1,GPT,GPT,2,Library
472,2,GPT,GPT,2,Library
472,3,GPT,GPT,2,Library
472,4,GPT,GPT,2,Library
472,5,GPT,GPT,2,Library
472,6,GPT,GPT,2,Library
472,7,GPT,GPT,2,Library
472,8,GPT,GPT,2,Library
472,9,GPT,GPT,2,Library
472,10,GPT,GPT,2,Library
472,11,GPT,GPT,2,Library
472,12,GPT,GPT,2,Library
472,13,GPT,GPT,2,Library
472,14,GPT,GPT,2,Library
472,15,GPT,GPT,2,Library
473,0,GPT,GPT,2,Library
473,1,GPT,GPT,2,Library
473,2,GPT,GPT,2,Library
473,3,GPT,GPT,2,Library
473,4,GPT,GPT,2,Library
473,5,GPT,GPT,2,Library
473,6,GPT,GPT,2,Library
473,7,GPT,GPT,2,Library
473,8,GPT,GPT,2,Library
473,9,GPT,GPT,2,Library
473,10,GPT,GPT,2,Library
473,11,GPT,GPT,2,Library
473,12,GPT,GPT,2,Library
473,13,GPT,GPT,2,Library
473,14,GPT,GPT,2,Library
473,15,GPT,GPT,2,Library
474,0,Persona,Convergent,1,Bicycle
474,1,Persona,Convergent,1,Bicycle
474,2,Persona,Convergent,1,Bicycle
474,3,Persona,Convergent,1,Bicycle
474,4,Persona,Convergent,1,Bicycle
474,5,Persona,Convergent,1,Bicycle
474,6,Persona,Convergent,1,Bicycle
474,7,Persona,Convergent,1,Bicycle
474,8,Persona,Convergent,1,Bicycle
474,9,Persona,Convergent,1,Bicycle
474,10,Persona,Convergent,1,Bicycle
474,11,Persona,Convergent,1,Bicycle
474,12,Persona,Convergent,1,Bicycle
474,13,Persona,Convergent,1,Bicycle
475,0,GPT,GPT,2,Library
475,1,GPT,GPT,2,Library
475,2,GPT,GPT,2,Library
475,3,GPT,GPT,2,Library
475,4,GPT,GPT,2,Library
475,5,GPT,GPT,2,Library
475,6,GPT,GPT,2,Library
475,7,GPT,GPT,2,Library
475,8,GPT,GPT,2,Library
475,9,GPT,GPT,2,Library
